Product Name,Current Price,Original Price,Image URL,Stock,item_id
"Loco Polo Cartiera Scuba 280 GSM Oversize Polo Shirt Pria / Kaos Kerah Lengan Pendek - Jet Black, S",Rp109.900,Rp199.000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/b527a0bd1fb2424a88d50384b36bf41b~.jpeg.webp?ect=4g,62,1
"Loco Polo Cartiera Scuba 280 GSM Oversize Polo Shirt Pria / Kaos Kerah Lengan Pendek - Jet Black, S",Rp109.900,Rp199.000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/b527a0bd1fb2424a88d50384b36bf41b~.jpeg.webp?ect=4g,62,2
"BlueButton Polo Shirt Pria Dusty Rose - White, M",Rp154.000,Rp369.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/12/23/5775cb7e-dd83-4983-9c8a-2a7ae878ff57.jpg.webp?ect=4g,Sisa 7,3
"BlueButton Polo Shirt Mineral Blue - Toffe, M",Rp154.000,Rp369.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/5/8/1b4f7c34-aafd-4a7d-a743-faa8e01a4b42.jpg.webp?ect=4g,78,4
"KAOS POLO SHIRT RACING REDBULL CASTORE TEAM F1 GRADE ORIGINAL PREMIUM - KAOS REDBULL N, M",Rp135.000,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/1/24/830832a7-d42b-4321-ab07-2f360f6626ff.jpg.webp?ect=4g,94,5
"Crocodile CRCOLE 4 - Kaos Polo Pria Original - Katun - Black, S",Rp309.000,Rp609.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/7/29/7b4f7c01-c57c-4301-bf63-177f387940ae.jpg.webp?ect=4g,Sisa 7,6
"Boxy Piped Polo Long Sleeve - Polo Lengan Panjang Boxy Berlis Abyad Apparel Pro Project - Black, S",Rp167.200,Rp209.000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/e3425b8ec822496c8bad0ed9e9e4777a~.jpeg.webp?ect=4g,75,7
"Polo Shirt Black Human Greatness - BLACK, L",Rp155.000,Rp235.000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/989f52c9602543d98e575a54f3bc76ab~.jpeg.webp?ect=4g,212,8
"Isla for Men Jovie Waffle Polo Shirt  - Atasan Pria Lengan Pendek - Baju Kaos Polo Kancing Kerah - WHITE, XS",Rp99.900,Rp249.000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/859614865ca34b26b1f43bae57dc62fe~.jpeg.webp?ect=4g,43,9
"Reckblud - Polo Tshirt Kerah Polos Original Unisex Hitam - Hitam, M",Rp56.400,Rp120.000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/6a8f633c2c554a9fae3e2db508b98841~.jpeg.webp?ect=4g,9.970,10
"OOTDSUPPLY Oversize Rugby Polo shirt Infinite 96 Green-Mocca | Kaos Polo Pria dan Wanita OVZ-PSRGM021 - Green-Mocca, S",Rp104.750,-,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/c2ac796980b14e65bb5985b5acd3859a~.jpeg.webp?ect=4g,25,11
"Rizgo - Polo Shirt polos Navy Blue Terkeren T-Shirt Baju Santai Baju Kerja Unisex Kaos Katun - Abu Misty, M",Rp52.700,-,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/09c35b67013e43cdba6fae1166b2749a~.jpeg.webp?ect=4g,1.483,12
"Kaos polo shirt polos | atasan baju kaos seragam kerah pria dan wanita - Kuning, M",Rp31.800,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/12/18/502f648d-c1b9-4c7f-a99b-002e15769088.jpg.webp?ect=4g,824,13
"Polo shirt Kaos Kerah Team Balap Redbull Formula One F1 Racing - Hijau, S",Rp125.000,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/8/22/e7ccc32f-bb8b-41bb-80d8-aa274b4793a1.jpg.webp?ect=4g,500,14
Livehaf - Boxy Ease Tee Black - L,Rp109.900,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/3/7/32f208a0-2ada-4bcf-8442-64630b60fa4e.jpg.webp?ect=4g,5.162,15
"HLPD Weirdworld 16S Heavyweight Boxy Tee - Basic Polos - BLACK, S",Rp79.000,Rp199.000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/1bef9300287a488a9bc6dd255fb97658~.jpeg.webp?ect=4g,447,16
"Martes Os HGBasic Human Greatness - BLACK, S",Rp140.000,Rp335.000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/3061f818fb334af095dc92c2276b1d8e~.jpeg.webp?ect=4g,209,17
"Otter OS T-Shirt Human Greatness - BLACK, S",Rp130.000,Rp315.000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/9bae13389e584745986563fd6e126990~.jpeg.webp?ect=4g,122,18
"Ferret OS T-Shirt Human Greatness - BLACK, S",Rp120.000,Rp255.000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/82f30814bb0141ba938a6efb90a0ffd8~.jpeg.webp?ect=4g,20,19
"No Void Minds AEZY Polo Pique | Charcoal - Charcoal, S",Rp159.900,Rp300.000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/2412c1e14fcf4cb3bae67ec651baff31~.jpeg.webp?ect=4g,983,20
"Thesilversky Boxy Oversized Premium Cool Heavyweight T-shirt SLVRS - Silver Grey, M",Rp109.900,Rp275.000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/d1610b1ed54f49dd877b306d61bb594e~.jpeg.webp?ect=4g,Sisa 4,21
BOSS Kemeja Polos Pria Lengan Panjang Regular Fit Putih - 13 / XXXS,Rp149.900,Rp400.000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/0c244bfb9a57443ba92b63fe99ceec66~.jpeg.webp?ect=4g,49,22
"Alpen Shirt Black Human Greatness - BLACK, S",Rp185.000,Rp385.000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/a9063dd47e3b4e2d984063078598a4a8~.jpeg.webp?ect=4g,16,23
"Broodis Kemeja Basic Formal / Casual Polos Pria Hitam Cotton SOFTEE Black Lengan Panjang Slimfit - Lacos Black, M",Rp115.000,Rp299.000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/057090c294524c56991b6268102eeba6~.jpeg.webp?ect=4g,1.615,24
Arholma Studios - Boxy Shirt 'Lebron' Grey - S,Rp249.400,-,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/1287d43e9110487296d440a52341dfe6~.jpeg.webp?ect=4g,Sisa 8,25
"Batik korpri kerah hitam katun c40 full furing - PRIA, S",Rp110.000,Rp130.000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/1dcdb28bd6c043d8935201f573812744~.jpeg.webp?ect=4g,"27,3 rb",26
"HSRM Pique Shirt Long Sleeves Kemeja Basic Lengan Panjang 318 - Black, S",Rp135.000,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/1/22/4a32e82e-ece2-4dd1-b475-79f898d5cb9a.jpg.webp?ect=4g,Sisa 3,27
"Erigo Short Shirt Jazlyn Black - Kemeja Lengan Pendek Rayon Unisex - Jazlyn Black, S",Rp113.000,Rp350.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/1/18/02dcc057-c7a7-4c1d-85c9-1ff448516d6f.jpg.webp?ect=4g,43,28
House of Smith Long Shirts Basic LS Black - Kemeja Pria Casual - M,Rp128.000,-,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/aa6049783b714d8e92bddd026579dd24~.jpeg.webp?ect=4g,737,29
"kemeja tactikal pendek kemeja paspampres bahan katun stretch/melar - Cream Muda, 5XL",Rp160.000,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/2/14/f423da90-fab5-4cce-aa3b-bc69b45f5977.jpg.webp?ect=4g,99,30
"Jaket Motor Pria Wanita Waterproof Parasut Tebal Anti Angin Parka Sport - Maroon, M",Rp146.900,Rp293.800,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/12/11/307635d0-63a8-4605-adb7-964ff0c8bf69.jpg.webp?ect=4g,22,31
"Sweater Rajut Pria Gomuda Cardigan Clean - Off White, XL",Rp299.000,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/1/23/b5935ca2-e144-4c19-bc92-d188846b9343.jpg.webp?ect=4g,14,32
"Granito.id - Kimono outer Tenun songket troso Ori panjang pria Casual Santai Jaket Katun - TORAJA HITAM, M",Rp60.000,Rp200.000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/fdea9cb3d0844d8c9f0c0fc2c5d6b36b~.jpeg.webp?ect=4g,15,33
"Kimono Outerwear Saishin Linen Unisex Basic Series by Peopl.co - All Variant - Broken White, S",Rp139.000,Rp245.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/1/5/c7e33b1d-7b72-470a-997c-6ff23863d153.jpg.webp?ect=4g,Sisa 3,34
"KIMONO CARDINGAN PRIA WANITA-CARDINGAN PRINT-OMBAK - Hitam, M",Rp99.000,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/8/f656d632-3de7-47e5-8008-8e01c2d8df1d.jpg.webp?ect=4g,Sisa 6,35
Cottonology Parka Gryson Hitam - S,Rp225.000,-,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/625e9c20c4e6437e93e6fb7a3dbbd3fd~.jpeg.webp?ect=4g,19,36
"Jaket Puffer Gelembung Winter Coat Outdoor Tebal Musim Dingin Hitam Doff Hitam Polos Parasut Casual - HITAM, S",Rp167.700,Rp350.000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/3d2c83583f6044118484f7c12960a67f~.jpeg.webp?ect=4g,66,37
"Hoodie Black Human Greatness - BLACK, S",Rp245.000,Rp345.000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/8796ddcfea9044e2998f1cbe63e745ba~.jpeg.webp?ect=4g,Sisa 2,38
"Aerostreet Hoodie Oversize Polos Gelap Unisex Jumper KA2AA - Black, S",Rp137.102,-,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/89e2d338d13a400bac8b59b658ba6cde~.jpeg.webp?ect=4g,Sisa 7,39
"HODISO - Astronot Hoodie Jumper Pullover - Beige, M",Rp98.900,-,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/db4fe8c2ba484338a8b499ea445116b2~.jpeg.webp?ect=4g,444,40
"Kattoen - Half Zipper Series I Jaket Jumper Hoodie Polos Fleece - Black Basic, XXL",Rp204.800,Rp410.000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/923b3ba328b84b3eb61b46dbb135b975~.jpeg.webp?ect=4g,Sisa 4,41
LIVEHAF - Trucker Canvas Jacket Black - L,Rp199.900,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/1/17/f74f4de1-5f01-485b-8d05-7ee2cd7d8cdd.jpg.webp?ect=4g,913,42
"CREDIFOX Jaket Gunung Gorpcore Seri CLIMBER Bahan Taslan JN Premium - Jaket Outdoor Sport - HITAM, M (40kg-55kg)",Rp195.000,Rp350.000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/622ff85035b44eb69c0360b2f88b8637~.jpeg.webp?ect=4g,89,43
Crewneck Black Human Greatness - S,Rp180.000,Rp300.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/12/14/feac2d9b-0889-4621-8464-3ee5d583bab6.jpg.webp?ect=4g,175,44
"SANVANINA Rio Upper Zip Jacket | Outer Jacket Pria Knit | Kaos Pria Berkerah Half Zip PC-10 - Rio Midnight Black, M",Rp148.900,Rp328.000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/d9c39d3cfc5b4971838cd50d894a775a~.jpeg.webp?ect=4g,152,45
LIVEHAF - Trucker Canvas Jacket Milo - L,Rp199.900,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/1/17/8800d292-200b-4e73-a3dd-af21f7984f31.jpg.webp?ect=4g,5.413,46
"BALVEIN - Versase Knit Polo Knitwear Atasan Katun Kerah Pria - Hitam, XL",Rp335.000,-,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/2d1072a72d6c43c9bc229bf9aba2e25a~.jpeg.webp?ect=4g,17,47
"Long Turtle Neck Sweater Rajut Kerah Tinggi Pria Korean Style Premium - Hitam, M/L",Rp65.000,Rp199.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/12/29/517af5ab-d052-40f7-b27d-12c990464783.jpg.webp?ect=4g,75,48
Bodypack Plutone 1.0  Fishing Vest Rompi Outer - Cokelat - S,Rp407.550,Rp429.000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/f02b7a4b7eeb4801bbf76560ea298817~.jpeg.webp?ect=4g,Sisa 9,49
Mens Formal Black Vest Katun Hitam ROM 385 - Hitam,Rp108.000,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/12/7/5a2ba603-e907-4410-8cdd-0f7885fe1ff6.jpg.webp?ect=4g,9.997,50
"Uttara Reflective Running Vest - Hitam, Custom Size",Rp175.000,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/1/14/d1bc6f6e-44d2-4f1d-b5cb-9a5618ca56de.png.webp?ect=4g,Sisa 8,51
"Parayu Vest Formal Rompi Jas Blazer Slim Fit Navy Pria - HITAM, S",Rp115.000,Rp199.000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/2b26caabf74e42fbab80f37905c8e55f~.jpeg.webp?ect=4g,883,52
Kalibre Jaket Vest Navy 970184440 - S,Rp299.000,-,https://images.tokopedia.net/img/cache/500-square/product-1/2020/1/22/23508081/23508081_f9a9eba1-f6d6-4eb0-8c21-2461de547712_2048_2048.webp?ect=4g,18,53
Running Vest  Trail run Vest Running Hiking Treking - S,Rp550.000,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/10/2/e759f753-a511-4581-bade-0b6a4cfe9aa1.jpg.webp?ect=4g,Sisa 6,54
"ROMPI PORTABLE FULL WATERPROOF HOODIE LEPAS PASANG ORIGINAL PORTABLE - Abu dop, M",Rp165.000,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/10/22/daeeee7f-91a1-406e-8c44-73cc32269496.jpg.webp?ect=4g,50,55
"Jas Blazer Vali Jas Pria Formal Kancing Satu Slim Fit Semi Wisuda - hitam, XS",Rp180.000,Rp300.000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/46889aea2b64431ab06f3f67c31a8bed~.jpeg.webp?ect=4g,9.992,56
"DVANDRA.ID Jas Blazer Hitam Pria Jas Formal Casual Jas wisuda Slim-fitting - Full hitam, M",Rp154.900,Rp298.000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/25d8d1253dec419fb4f157d8ce7e0da9~.jpeg.webp?ect=4g,661,57
Code Male Jas Blazer Pria Super Black Kancing 2 Slim Fit - XS,Rp309.900,Rp999.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/9/15/e8dadb85-fa11-45f8-89ba-c4ecde18ebd2.jpg.webp?ect=4g,136,58
cover jas / sarung jas biru navy ( bahan tebal ) - Biru,Rp20.000,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/29/483ce30e-6de7-4830-9e00-a0f134ef4224.jpg.webp?ect=4g,7.047,59
"Suspender Pria Tali Jojon Bretel Dewasa (Warna Hitam Abu Coklat Cream Putih Biru Navy Merah Maroon) - Sus Hitam, 2.5cm(Standard)",Rp35.000,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/8/20/57e96e36-5010-4567-92d8-0c538d9d6d08.jpg.webp?ect=4g,2.674,60
SHIRT SLEEVE GARTER non-slip elastic shirt garter penjepit lengan baju - BLACK,Rp59.000,Rp99.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/3/6/1e60efad-62e8-41a2-af49-c0e269a6af34.jpg.webp?ect=4g,850,61
MEN SHIRT HOLDER - LEG SUSPENDER - TUCK IN SUSPENDER - PLASTIC,Rp79.000,Rp99.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/12/4/44f9e13a-7049-47d6-bc1c-97d3627daed4.jpg.webp?ect=4g,734,62
SUSPENDER DEWASA PRIA WANITA BRETEL TALI KODOK TALI ELASTIS - olive,Rp13.000,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/9/14/3d215e3d-eb8c-4924-8e9e-c7e614de99cc.jpg.webp?ect=4g,955,63
SUSPENDER DEWASA TALI JOJON TALI KODOK TALI STRAPER STRAP HIGH QUALITY - Biru,Rp13.000,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/2/21/c494eb82-8905-4489-9228-c3c3e34100bb.jpg.webp?ect=4g,9.909,64
Verdanta - Mandalas Kemeja Batik Pria Premium Lengan Panjang - XL,Rp398.900,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/11/9/ac1b94f3-df7e-448f-aa33-1e1ac6a8cea5.jpg.webp?ect=4g,Sisa 10,65
Hadinata Batik Kemeja Pendek Superfine Rajendra Rihana - S,Rp339.000,Rp649.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/5/23/b9af7be3-90d2-4028-8c6f-baae430255ac.jpg.webp?ect=4g,28,66
Laskala Premium Batik - Arkana | Slimfit - M,Rp430.000,-,https://images.tokopedia.net/img/cache/500-square/hDjmkQ/2024/11/10/fb296b91-d961-4d23-9d0c-e598d69f8089.jpg.webp?ect=4g,57,67
My Aksa Batik Pria Kemeja Pendek Wesley Willa - S,Rp289.000,Rp549.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/2/6/cf8e2ec0-9c55-4f1d-a968-b8857c708c28.jpg.webp?ect=4g,99,68
"BlueButton Kemeja Pria Lengan Pendek - ZANE Short Sleeve NAVY - Navy, M",Rp150.000,Rp369.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/11/15/524a7fe4-4cb6-4e64-b8d6-c597eb8529b1.jpg.webp?ect=4g,226,69
"Arjuna Weda Kemeja Batik Pria Motif Batu Raden - Body Fit | Bahan Katun | Lengan Panjang | Kancing Depan | Kerah Kemeja | Kantong Depan - Cokelat, S",Rp239.700,Rp799.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/9/13/5a73d1ac-baee-4d23-960a-19513cb6d4aa.jpg.webp?ect=4g,Sisa 1,70
Alisan Kemeja Lengan Pendek Batik Kombinasi 00257 BTKKB00257BIRUSS - S,Rp240.000,Rp316.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/7/12/8d99df83-f55d-42eb-9cf4-51a42308bf0f.jpg.webp?ect=4g,36,71
JAYASHREE - Batik Slimfit Ardiya Blue Kemeja Batik Pria Lengan Panjang - Baju Kerah Motif Batik Warna Biru Soft Putih Bahan Katun Lembut - L,Rp294.000,-,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/286aef43e08145ab8a98fdc9bfe60efd~.jpeg.webp?ect=4g,19,72
"MAGINOT WANDRA Batik Slim Fit Lengan Panjang - Black, XL",Rp239.000,Rp499.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/9/8/22080609-0055-46ad-8715-4208c8248273.jpg.webp?ect=4g,62,73
Hadinata Batik Kemeja Panjang Furing Superfine Bharata Binala - XS,Rp509.000,Rp999.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/7/18/0f242ed7-21c5-4bc4-ba24-faf666e3e82f.jpg.webp?ect=4g,19,74
"Kemeja Batik Cap warna soft pria Lengan pendek Berlapis furing dalam09 - cokelat soft, M",Rp160.000,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/14/32a4d9b7-e095-46bc-8edd-5fc5cd86eb09.jpg.webp?ect=4g,41,75
Belati - Mandalas Kemeja Batik Lengan Pendek - S,Rp278.900,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/9/22/8b0b78d0-9a0b-4ca3-9358-57770f793700.jpg.webp?ect=4g,Sisa 3,76
Semar - Mandalas Kemeja Batik Pria Premium Lengan Panjang - S,Rp428.900,-,https://images.tokopedia.net/img/cache/500-square/hDjmkQ/2024/8/27/3b60260d-0c06-4f74-b5e6-ba7ddeb22947.jpg.webp?ect=4g,14,77
"BAJU KEMEJA BATIK PRIA SLIM FIT MODERN MEWAH SLIMFIT LB104 - ACS 356, M",Rp175.000,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/2/1/5585d9d5-4b05-472b-9716-e62ca044be85.jpg.webp?ect=4g,29,78
"Celana Batik Betawi Boim Dapat Selendang dan Songkok Hitam Anak - Dewa - Paket Putih, Size 2",Rp52.500,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/10/14/9af8e9c9-3b60-4ae0-b3d3-0a2119a0d400.jpg.webp?ect=4g,500,79
"paket isi 3 pcs, celana umroh, celana pangsi, celna panjang dewasa, celana komprang, sirwal bahan katun - Hitam, M",Rp105.885,Rp200.000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/76db66d1e8c24b1887cf77e8a8ab88fd~.jpeg.webp?ect=4g,485,80
"CELANA BATIK BOIM DEWASA ANAK SEPAKET DENGAN CUKIN DAN KALUNG PITUNG - CoklatMotifSama, SIZE 2",Rp39.500,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/2/5/f1e927c7-75c4-443e-a587-c8bfdf7a2358.jpg.webp?ect=4g,500,81
celana batik khas Jogja Malioboro - super jumbo,Rp26.600,Rp35.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/12/14/44304a2c-690e-4208-baa7-63ee4600b954.jpg.webp?ect=4g,36 rb,82
"Celana Panjang Batik Jumbo Boim Dewasa -BOIM-JMB - COKLAT RANDOM, JUMBO BB 90-110",Rp39.900,Rp55.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/12/6/d06beda6-28a3-4357-bf2f-a0998ca00ec2.png.webp?ect=4g,90,83
"Celana Batik Handmade Cap | Celana Boim Saku Cargo Celana Panjang Batik Celana Boim Bahan Katun Pinggang Karet - Biru, L ( BB 40-65 kg)",Rp96.999,-,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/2ac9301c4b7a45778180aa01266a3a89~.jpeg.webp?ect=4g,1.664,84
"COD - grosir celana batik anak / dewasa (semua ukuran) - Kuning, no 1(1 tahun)",Rp16.500,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/11/20/cfe29444-13f7-4854-a719-d79401f4db1e.jpg.webp?ect=4g,92,85
"Celana boim panjang | Celana boim panjang jumbo | Celana batik pria - Putih, Standar",Rp33.000,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/6/13/406b423f-70df-4e65-a0d9-b06e62258184.jpg.webp?ect=4g,Sisa 1,86
"Celana Panjang Batik Boim Dewasa -Boim - COKLAT RANDOM, DWS XL BB70-80",Rp34.900,Rp50.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/12/6/4d14d0cd-a986-4540-90c0-d7fda31c8068.png.webp?ect=4g,46,87
"CELANA BATIK | CELANA BOIM | CLANA BATIK PANJANG BOIM ANAK dan DEWASA - Kuning, no 1(1 tahun)",Rp16.500,-,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/10/5/09192790-83e5-41b4-b815-9ccac7a8937a.jpg.webp?ect=4g,90,88
